	Id	Location	Area	Region	Number_of_Rooms	House_Type	House_Price	isSold	Sold_Date	Distance_from_City_inMiles	Seller	PostalCode	Number_of_Bedrooms	Number_of_Bathrooms	Number_of_CarParkings	Area_of_Land_inMeters	Height_of_Building_inMeters	Year_Built	Lattitude	Longtitude
7890	3389	Location 58	Area 15	Region 4	3	townhouse	750000	Sold	16-04-2016	7.9	Seller 12	50	3	1	1.0	110		1990.0	-37.765	145.0407
7891	2385	Location 41	Area 2	Region 2	2	duplex	606000	Sold	12-11-2016	8.0	Seller 16	38	2	1	2.0	0	93.0	1972.0	-37.7598	144.9128
7892	9983	Location 256	Area 25	Region 5	3	other	660000	Sold	24-06-2017	22.7	Seller 228	170	3	1	2.0	550	112.0	1960.0	-37.98298	145.17932
7893	9432	Location 16	Area 9	Region 3	4	other	1330000	NotSold	17-06-2017	13.8	Seller 19	15	4	2	2.0	566	191.0	1950.0	-37.91503	145.07997
7894	11734	Location 68	Area 11	Region 2	2	duplex	410000	NotSold	22-07-2017	4.3	Seller 47	8	2	1	2.0	0			-37.77117	144.88041
7895	7525	Location 16	Area 9	Region 3	2	other	1962000	Sold	20-05-2017	13.9	Seller 21	15	2	1	2.0	848			-37.9199	145.0573
7896	5949	Location 95	Area 18	Region 2	4	other	890000	Sold	12-11-2016	12.6	Seller 31	77	4	1	2.0	668	127.0	1930.0	-37.7796	144.845
7897	2914	Location 49	Area 13	Region 1	3	other	577000	Sold	18-03-2017	13.0	Seller 12	44	3	1	2.0	706			-37.7053	144.9372
7898	3551	Location 61	Area 16	Region 1	3	other	1260000	Sold	19-11-2016	4.2	Seller 2	41	3	2	2.0	250	147.0	1900.0	-37.792	144.9324
7899	2318	Location 40	Area 3	Region 3	2	duplex	630000	NotSold	25-02-2017	7.7	Seller 42	37	2	1	1.0	0	70.0	1935.0	-37.8817	144.984
7900	7324	Location 131	Area 8	Region 3	2	duplex	400000	NotSold	07-05-2016	14.0	Seller 46	49	2	1	1.0	0	87.0	2004.0	-37.8991	145.0939
7901	416	Location 10	Area 8	Region 3	3	other	761000	NotSold	07-11-2016	12.2	Seller 45	9	3	2	4.0	400	94.0	1950.0	-37.8675	145.106
7902	96	Location 3	Area 3	Region 3	2	other	1000000	Sold	12-11-2016	3.3	Seller 24	3	2	1	0.0	288			-37.8407	144.9523
7903	9773	Location 5	Area 5	Region 2	3	other	1020000	NotSold	24-06-2017	11.0	Seller 4	5	3	1	2.0	570			-37.87028	144.80749
7904	5417	Location 86	Area 1	Region 1	2	duplex	696000	Sold	27-06-2016	2.6	Seller 3	72	2	2	1.0	0	68.0	2008.0	-37.822	145.0104
7905	3146	Location 54	Area 7	Region 3	4	other	2610000	Sold	10-09-2016	4.6	Seller 9	47	4	2	7.0	0			-37.8187	145.0272
7906	7146	Location 125	Area 9	Region 3	2	townhouse	720000	Sold	23-04-2016	12.1	Seller 19	27	2	2	2.0	1318		2008.0	-37.8969	145.0654
7907	11370	Location 169	Area 28	Region 5	4	other	755000	Sold	15-07-2017	38.0	Seller 43	115	4	1	1.0	622	163.0	1960.0	-38.16146	145.12997
7908	741	Location 15	Area 9	Region 3	3	other	1311000	Sold	15-10-2016	13.0	Seller 21	14	3	2	2.0	592			-37.933	145.0466
7909	12114	Location 78	Area 13	Region 1	4	other	921000	Sold	29-07-2017	11.2	Seller 3	44	4	1	4.0	550		1950.0	-37.7204	144.9143
7910	7800	Location 41	Area 2	Region 2	3	other	1070000	NotSold	06-05-2017	8.0	Seller 2	38	3	1	2.0	363			-37.7445	144.9054
7911	4957	Location 84	Area 4	Region 1	3	other	1040000	Sold	17-09-2016	8.8	Seller 2	70	2	1	2.0	555			-37.7491	144.985
7912	4050	Location 72	Area 2	Region 2	4	other	1715000	Sold	03-12-2016	6.9	Seller 51	60	4	2	3.0	668			-37.7633	144.908
7913	13131	Location 22	Area 20	Region 1	3	other	1080000	NotSold	23-09-2017	5.2	Seller 2	21	3	1	2.0	218			-37.76563	144.94111
7914	4405	Location 77	Area 4	Region 1	2	other	1575000	NotSold	07-11-2016	5.5	Seller 28	64	2	1	3.0	607	126.0	1945.0	-37.7668	145.0149
7915	11075	Location 177	Area 12	Region 3	2	duplex	677500	Sold	12-08-2017	16.0	Seller 42	120	2	1	1.0	130		1970.0	-37.94874	145.02631
7916	8388	Location 93	Area 3	Region 3	1	duplex	350000	NotSold	08-04-2017	6.1	Seller 19	76	1	1	1.0	1236		1968.0	-37.8585	144.9884
7917	5285	Location 86	Area 1	Region 1	3	other	1422000	Sold	06-08-2016	2.6	Seller 19	72	3	1	0.0	339			-37.8215	145.0102
7918	4494	Location 77	Area 4	Region 1	3	other	1080000	Sold	28-08-2016	5.5	Seller 85	64	2	1	1.0	348	130.0	1910.0	-37.7799	145.011
7919	262	Location 7	Area 6	Region 3	2	duplex	620000	NotSold	19-11-2016	6.3	Seller 9	7	3	1	1.0	0	98.0	1970.0	-37.8596	145.0198
7920	9158	Location 47	Area 11	Region 2	2	duplex	270000	NotSold	03-06-2017	5.1	Seller 35	42	2	1	1.0	0			-37.78895	144.89014
7921	4907	Location 84	Area 4	Region 1	3	other	735000	Sold	08-10-2016	8.8	Seller 19	70	3	1	2.0	369	94.0	1950.0	-37.7359	144.985
7922	12478	Location 162	Area 20	Region 5	4	other	952000	Sold	09-09-2017	22.2	Seller 21	108	4	2	3.0	681	168.0	1970.0	-37.98145	145.12834
7923	6133	Location 98	Area 10	Region 3	4	other	1300000	NotSold	10-09-2016	11.2	Seller 45	59	4	2	2.0	809	198.0	1950.0	-37.8337	145.1118
7924	8161	Location 77	Area 4	Region 1	2	other	695000	Sold	08-04-2017	5.5	Seller 12	64	2	1	1.0	120		1975.0	-37.7715	145.0075
7925	8826	Location 51	Area 13	Region 1	2	duplex	500000	Sold	01-07-2017	11.2	Seller 18	44	2	1	2.0	304			-37.70733	144.94041
7926	5409	Location 86	Area 1	Region 1	3	other	1540000	Sold	25-02-2017	2.6	Seller 19	72	3	1	1.0	0			-37.8214	145.0119
7927	712	Location 15	Area 9	Region 3	4	other	2435000	Sold	06-08-2016	13.0	Seller 21	14	3	2	2.0	795	250.0	1928.0	-37.9166	145.0314
7928	1544	Location 24	Area 10	Region 3	4	other	1800000	NotSold	18-06-2016	11.7	Seller 3	23	4	2	2.0	1393		1963.0	-37.8463	145.102
7929	4501	Location 77	Area 4	Region 1	4	other	2340000	Sold	28-08-2016	5.5	Seller 28	64	4	2	3.0	824	231.0	1920.0	-37.7803	145.0063
7930	8283	Location 84	Area 4	Region 1	3	other	1055000	Sold	29-04-2017	8.8	Seller 2	70	3	1	2.0	575			-37.7288	144.9849
7931	6981	Location 119	Area 7	Region 3	4	other	2381000	Sold	15-10-2016	7.5	Seller 9	91	4	2	2.0	457	166.0	1900.0	-37.8332	145.0461
7932	24	Location 1	Area 1	Region 1	2	other	1100000	NotSold	18-06-2016	2.5	Seller 1	1	2	2	1.0	124	135.0	2013.0	-37.8079	144.9977
7933	689	Location 14	Area 7	Region 3	3	other	1225000	NotSold	28-08-2016	9.2	Seller 45	13	3	2	2.0	282			-37.7936	145.0697
7934	3434	Location 60	Area 2	Region 2	3	other	703000	Sold	03-09-2016	12.8	Seller 2	52	3	2	2.0	683	200.0	1995.0	-37.7402	144.8591
7935	9583	Location 234	Area 22	Region 4	3	other	655000	Sold	17-06-2017	21.3	Seller 58	134	3	1	1.0	348			-37.82327	145.24982
7936	3266	Location 55	Area 15	Region 4	2	other	526000	Sold	27-06-2016	10.5	Seller 12	48	2	1	1.0	310		1994.0	-37.7389	145.0486
7937	11681	Location 48	Area 6	Region 3	2	duplex	580000	NotSold	22-07-2017	7.3	Seller 19	43	2	1	1.0	200	62.0	1970.0	-37.85743	145.0468
7938	8027	Location 60	Area 2	Region 2	4	other	885000	Sold	29-04-2017	12.8	Seller 2	52	4	2	2.0	814			-37.7317	144.8619
7939	2493	Location 43	Area 4	Region 1	4	other	1160000	NotSold	07-05-2016	5.8	Seller 2	4	4	2	1.0	381	145.0	1890.0	-37.7735	145.0192
7940	2269	Location 40	Area 3	Region 3	2	duplex	680000	NotSold	04-03-2017	7.7	Seller 19	37	2	1	1.0	510			-37.881	144.9837
7941	5777	Location 93	Area 3	Region 3	4	other	2220000	Sold	04-03-2017	6.1	Seller 19	76	4	2	2.0	402		1914.0	-37.861	144.9819
7942	10851	Location 100	Area 4	Region 1	2	other	905000	Sold	08-07-2017	7.0	Seller 2	79	2	1	0.0	225	100.0	1960.0	-37.75642	144.98755
7943	260	Location 7	Area 6	Region 3	3	duplex	732000	Sold	18-06-2016	6.3	Seller 44	7	3	2	2.0	0			-37.8597	145.0104
7944	9149	Location 43	Area 4	Region 1	3	other	1200000	Sold	03-06-2017	5.7	Seller 2	4	3	1	2.0	440			-37.77558	145.02451
7945	7724	Location 31	Area 9	Region 3	2	other	1104000	Sold	13-05-2017	9.3	Seller 44	28	2	1	1.0	534			-37.8989	145.0171
7946	3982	Location 69	Area 16	Region 1	2	duplex	665000	Sold	07-11-2016	2.8	Seller 54	58	2	1	1.0	0	80.0	2004.0	-37.8106	144.9646
7947	12005	Location 231	Area 21	Region 4	3	other	861000	Sold	29-07-2017	24.8	Seller 43	156	3	2	1.0	720	162.0	1960.0	-37.87768	145.25918
7948	9003	Location 3	Area 3	Region 3	3	other	2120000	Sold	03-06-2017	3.0	Seller 24	3	3	1	2.0	225			-37.84396	144.95659
7949	2388	Location 41	Area 2	Region 2	2	duplex	460000	Sold	14-05-2016	8.0	Seller 2	38	2	1	1.0	0	72.0	1960.0	-37.7545	144.8964
7950	2329	Location 40	Area 3	Region 3	1	duplex	326000	NotSold	27-06-2016	7.7	Seller 19	37	1	1	1.0	0			-37.8768	144.9905
7951	6691	Location 109	Area 11	Region 2	4	other	1401000	Sold	19-11-2016	7.0	Seller 32	85	4	1	1.0	306	133.0	1910.0	-37.8102	144.8885
7952	6775	Location 112	Area 13	Region 1	2	duplex	570000	NotSold	08-10-2016	4.5	Seller 3	86	2	2	1.0	0			-37.7656	144.9726
7953	12380	Location 81	Area 20	Region 1	4	other	1375000	NotSold	03-09-2017	8.5	Seller 2	67	4	2	2.0	1031			-37.71746	144.92955
7954	1338	Location 21	Area 13	Region 1	3	other	990000	Sold	19-11-2016	5.2	Seller 2	20	3	2	1.0	194			-37.7653	144.9567
7955	12530	Location 235	Area 20	Region 2	3	other	510000	Sold	09-09-2017	18.4	Seller 201	142	3	1	2.0	600	129.0	1975.0	-37.8835	144.68447
7956	10644	Location 37	Area 14	Region 4	3	other	1345000	Sold	08-07-2017	12.4	Seller 3	34	3	3	3.0	823			-37.79461	145.14206
7957	12781	Location 188	Area 20	Region 1	4	other	900000	Sold	16-09-2017	17.9	Seller 29	127	4	2	2.0	609	231.0	2003.0	-37.65898	145.08245
7958	11337	Location 164	Area 14	Region 4	3	townhouse	920000	Sold	15-07-2017	16.1	Seller 12	110	3	2	2.0	239	187.0	2007.0	-37.77323	145.18029
7959	10357	Location 180	Area 18	Region 2	4	other	790000	Sold	27-05-2017	15.5	Seller 2	122	4	2	3.0	696		1980.0	-37.72394	144.8147
7960	6129	Location 98	Area 10	Region 3	4	other	1530000	Sold	08-10-2016	11.2	Seller 45	59	4	2	2.0	486		1890.0	-37.8258	145.1116
7961	4753	Location 82	Area 3	Region 3	5	other	2350000	Sold	15-10-2016	3.8	Seller 19	68	5	1	2.0	350	173.0	1890.0	-37.8407	144.9424
7962	1553	Location 24	Area 10	Region 3	4	duplex	800000	NotSold	28-05-2016	11.7	Seller 76	23	4	2	1.0	0	150.0	1950.0	-37.8507	145.109
7963	12342	Location 184	Area 20	Region 1	4	other	715000	Sold	03-09-2017	16.3	Seller 12	124	4	2	2.0	500			-37.65936	144.9967
7964	2100	Location 36	Area 1	Region 1	3	other	1075000	Sold	16-04-2016	1.6	Seller 19	33	3	1	0.0	183	104.0	1880.0	-37.7948	144.9875
7965	11090	Location 62	Area 7	Region 3	2	duplex	802000	Sold	12-08-2017	5.4	Seller 9	53	2	1	1.0	0			-37.80456	145.03745
7966	9928	Location 58	Area 15	Region 4	3	townhouse	975000	NotSold	24-06-2017	7.8	Seller 2	50	3	2	1.0	103	120.0	1997.0	-37.76676	145.04333
7967	7940	Location 54	Area 7	Region 3	1	duplex	160000	NotSold	08-04-2017	4.6	Seller 56	47	1	1	0.0	322		2009.0	-37.8198	145.0373
7968	10284	Location 171	Area 28	Region 5	4	other	1400000	NotSold	27-05-2017	38.0	Seller 227	115	4	3	2.0	1659		1890.0	-38.16121	145.10381
7969	1487	Location 23	Area 14	Region 4	4	other	1320000	NotSold	14-05-2016	11.8	Seller 3	22	4	3	2.0	411		1970.0	-37.7698	145.083
7970	1708	Location 28	Area 9	Region 3	1	duplex	346000	Sold	04-03-2017	11.4	Seller 46	27	1	1	1.0	60	48.0	1970.0	-37.8965	145.0618
7971	9868	Location 265	Area 26	Region 4	4	other	890000	NotSold	24-06-2017	18.0	Seller 137	112	4	2	2.0	786	206.0	1980.0	-37.70257	145.14995
7972	13066	Location 246	Area 20	Region 4	4	other	1138000	Sold	19-08-2017	17.2	Seller 212	145	4	2	2.0	784			-37.85211	145.20174
7973	11897	Location 146	Area 23	Region 6	3	other	620000	Sold	29-07-2017	35.2	Seller 69	97	3	1	2.0	792	101.0	1970.0	-38.03517	145.33886
7974	12512	Location 232	Area 20	Region 4	4	townhouse	1170000	Sold	09-09-2017	16.7	Seller 43	157	4	3	2.0	725		1936.0	-37.89868	145.14635
7975	758	Location 15	Area 9	Region 3	3	other	1448000	Sold	19-11-2016	13.0	Seller 19	14	3	2	3.0	568			-37.9246	145.0383
7976	3357	Location 58	Area 15	Region 4	4	other	2350000	Sold	04-03-2017	7.9	Seller 2	50	4	2	2.0	638			-37.7641	145.0501
7977	6958	Location 119	Area 7	Region 3	5	other	1700000	Sold	06-08-2016	7.5	Seller 9	91	5	3	2.0	431	203.0	1920.0	-37.825	145.0536
7978	1171	Location 20	Area 12	Region 3	2	other	980000	Sold	04-06-2016	10.7	Seller 42	19	3	1	1.0	247			-37.917	145.0137
7979	1859	Location 31	Area 9	Region 3	2	duplex	500000	NotSold	28-08-2016	9.3	Seller 43	28	2	1	1.0	90			-37.8996	145.0169
7980	13371	Location 20	Area 20	Region 3	5	other	1650000	NotSold	26-08-2017	10.3	Seller 42	19	5	2	5.0	773	275.0	1950.0	-37.93203	145.02844
7981	10906	Location 15	Area 9	Region 3	4	other	1700000	Sold	12-08-2017	11.4	Seller 3	14	4	2	2.0	673		2014.0	-37.92837	145.03821
7982	11287	Location 224	Area 10	Region 4	3	other	1200000	NotSold	15-07-2017	13.4	Seller 28	151	3	2	2.0	567			-37.81684	145.14992
7983	6486	Location 105	Area 5	Region 2	4	other	1400000	Sold	03-09-2016	8.0	Seller 34	83	4	2	1.0	320	160.0	1950.0	-37.8613	144.8988
7984	1583	Location 25	Area 7	Region 3	2	duplex	502000	NotSold	12-11-2016	7.8	Seller 91	24	2	1	1.0	0	77.0	1965.0	-37.8255	145.0592
7985	601	Location 14	Area 7	Region 3	4	other	2550000	Sold	04-03-2017	9.2	Seller 45	13	4	1	4.0	847			-37.7954	145.0838
7986	1601	Location 25	Area 7	Region 3	2	duplex	590000	Sold	18-03-2017	7.8	Seller 3	24	2	1	1.0	0			-37.847	145.0672
7987	8740	Location 16	Area 9	Region 3	5	other	1220000	Sold	01-07-2017	13.8	Seller 21	15	5	2	2.0	611	188.0	1950.0	-37.93228	145.07026
7988	12669	Location 23	Area 20	Region 4	4	other	1225000	NotSold	16-09-2017	10.8	Seller 3	22	4	1	2.0	753	130.0	1960.0	-37.77592	145.09714
7989	8104	Location 72	Area 2	Region 2	2	other	1302500	Sold	13-05-2017	6.9	Seller 3	60	2	1	2.0	455			-37.7692	144.9353
7990	10926	Location 20	Area 12	Region 3	4	other	2000000	Sold	12-08-2017	10.3	Seller 75	19	4	2	2.0	619			-37.90344	145.01856
7991	12506	Location 173	Area 20	Region 2	3	other	625000	NotSold	09-09-2017	12.9	Seller 12	45	3	2	4.0	578			-37.68899	144.88273
7992	9938	Location 62	Area 7	Region 3	2	duplex	797000	Sold	24-06-2017	5.4	Seller 3	53	2	1	2.0	964		1960.0	-37.80222	145.03501
7993	12817	Location 83	Area 20	Region 3	3	other	1771000	Sold	16-09-2017	4.6	Seller 1	69	3	2	1.0	240			-37.8469	144.98705
7994	10517	Location 284	Area 15	Region 4	5	other	1387000	Sold	27-05-2017	16.1	Seller 132	99	5	3	3.0	1348	370.0	2005.0	-37.68508	145.1395
7995	927	Location 16	Area 9	Region 3	1	duplex	380000	Sold	25-02-2017	13.9	Seller 19	15	1	1	1.0	0	99.0	1970.0	-37.9315	145.0619
7996	8182	Location 78	Area 13	Region 1	5	other	1005000	Sold	20-05-2017	11.5	Seller 10	44	5	3	2.0	647			-37.719	144.9254
7997	11443	Location 240	Area 30	Region 6	3	other	780000	NotSold	15-07-2017	26.5	Seller 18	161	3	2	3.0	1469			-37.79335	145.30773
7998	12815	Location 82	Area 20	Region 3	2	other	1260000	Sold	16-09-2017	3.5	Seller 4	68	2	1		112			-37.8379	144.94651
7999	7203	Location 126	Area 9	Region 3	3	duplex	940000	NotSold	23-04-2016	11.8	Seller 21	14	3	2	1.0	382	137.0	1998.0	-37.9061	145.0478
8000	3569	Location 61	Area 16	Region 1	2	townhouse	773000	Sold	26-07-2016	4.2	Seller 14	41	2	1	1.0	0	90.0	1970.0	-37.7937	144.9295
8001	1692	Location 27	Area 1	Region 1	2	other	880000	Sold	18-06-2016	3.2	Seller 2	26	2	1	0.0	142			-37.7911	144.9688
8002	10224	Location 159	Area 25	Region 5	3	other	560000	NotSold	27-05-2017	24.7	Seller 68	106	3	1	1.0	810			-37.97938	145.23035
8003	11020	Location 44	Area 1	Region 1	3	other	2700000	NotSold	12-08-2017	2.1	Seller 7	40	3	3	1.0	433014			-37.79751	144.98309
8004	5173	Location 85	Area 4	Region 1	3	other	950000	Sold	19-11-2016	11.2	Seller 59	71	3	2	2.0	565	120.0	1920.0	-37.7196	144.997
8005	1772	Location 28	Area 9	Region 3	4	townhouse	1100000	Sold	23-04-2016	11.4	Seller 19	27	4	3	2.0	305		1996.0	-37.8978	145.0506
8006	3508	Location 61	Area 16	Region 1	3	other	1037000	Sold	03-09-2016	4.2	Seller 14	41	3	1	1.0	188	106.0	1910.0	-37.7953	144.9275
8007	10700	Location 120	Area 15	Region 4	4	other	1430000	NotSold	08-07-2017	8.9	Seller 27	35	4	2	3.0	680			-37.74605	145.08504
8008	10545	Location 214	Area 19	Region 2	3	other	695000	Sold	27-05-2017	12.9	Seller 81	45	3	1	2.0	676	121.0	1980.0	-37.69636	144.88265
8009	6281	Location 100	Area 4	Region 1	3	other	1235000	Sold	16-04-2016	6.5	Seller 3	79	3	3	1.0	288	133.0	1920.0	-37.7583	145.0025
8010	7040	Location 120	Area 15	Region 4	2	duplex	540000	NotSold	12-11-2016	10.6	Seller 135	35	2	1	2.0	153	97.0	1972.0	-37.7538	145.0695
8011	7856	Location 46	Area 2	Region 1	3	other	940000	Sold	08-04-2017	4.4	Seller 19	41	3	1	1.0	320	110.0	1940.0	-37.7844	144.9359
8012	9062	Location 21	Area 13	Region 1	2	other	740000	NotSold	03-06-2017	5.2	Seller 2	20	2	1	0.0	0			-37.76733	144.96079
8013	3499	Location 60	Area 2	Region 2	3	other	900000	Sold	27-11-2016	12.8	Seller 2	52	3	1	2.0	600			-37.7312	144.8685
8014	10812	Location 202	Area 28	Region 5	4	other	800000	NotSold	08-07-2017	35.4	Seller 18	138	4	2	0.0	1151	207.0	1969.0	-38.11336	145.15035
8015	8213	Location 81	Area 13	Region 1	2	duplex	496000	Sold	13-05-2017	9.9	Seller 10	67	2	1	1.0	136			-37.7218	144.9406
8016	11065	Location 120	Area 15	Region 4	2	duplex	450000	NotSold	12-08-2017	8.9	Seller 169	35	2	1	0.0	2020	68.0	1998.0	-37.75692	145.06426
8017	11918	Location 112	Area 13	Region 1	2	other	501000	Sold	29-07-2017	4.0	Seller 3	86	2	1	1.0	71	47.0	1970.0	-37.77169	144.97557
8018	12586	Location 84	Area 20	Region 1	3	other	1072500	Sold	09-09-2017	8.4	Seller 59	70	3	1	2.0	588			-37.73787	145.0229
8019	7589	Location 20	Area 12	Region 3	3	townhouse	972000	Sold	29-04-2017	10.7	Seller 44	19	3	2	1.0	119	160.0	2000.0	-37.9084	145.0118
8020	8671	Location 91	Area 16	Region 3	2	duplex	595000	Sold	08-04-2017	1.2	Seller 22	75	2	1	1.0	0	75.0	1998.0	-37.8288	144.9679
8021	535	Location 13	Area 7	Region 3	4	other	1750000	NotSold	10-12-2016	9.7	Seller 61	12	4	3	2.0	453	308.0	2016.0	-37.8044	145.1006
8022	1406	Location 22	Area 13	Region 1	3	other	793000	Sold	10-12-2016	5.9	Seller 43	21	3	1	0.0	275	119.0	1935.0	-37.763	144.9439
8023	12083	Location 188	Area 27	Region 1	5	other	955000	Sold	29-07-2017	17.9	Seller 56	127	5	2	5.0	698		1995.0	-37.66683	145.07751
8024	3088	Location 52	Area 12	Region 3	2	townhouse	915500	Sold	27-11-2016	13.7	Seller 1	46	2	2	1.0	0	148.0		-37.9431	145.0118
8025	12058	Location 182	Area 25	Region 5	3	other	725000	Sold	29-07-2017	25.2	Seller 54	123	3	2	4.0	553			-37.99432	145.16143
8026	6293	Location 100	Area 4	Region 1	3	other	1190000	Sold	18-03-2017	6.5	Seller 28	79	3	1	0.0	0			-37.7539	144.989
8027	12141	Location 86	Area 1	Region 1	2	duplex	927000	Sold	29-07-2017	2.4	Seller 1	72	2	1	2.0	0		2000.0	-37.83305	144.99745
8028	11257	Location 222	Area 31	Region 2	4	other	500000	NotSold	12-08-2017	27.2	Seller 81	150	4	2	1.0	512	179.0	2005.0	-37.87959	144.60977
8029	12166	Location 91	Area 16	Region 3	2	duplex	732000	Sold	29-07-2017	0.7	Seller 18	75	2	1	0.0	3901		1996.0	-37.82618	144.96891
8030	4638	Location 81	Area 13	Region 1	3	townhouse	667500	NotSold	12-11-2016	9.9	Seller 10	67	3	2	2.0	167			-37.7228	144.928
8031	429	Location 10	Area 8	Region 3	3	other	785000	Sold	19-11-2016	12.2	Seller 21	9	3	1	1.0	557		1960.0	-37.8671	145.1117
8032	13240	Location 241	Area 20	Region 5	4	other	1080000	Sold	23-09-2017	18.8	Seller 43	162	4	2	2.0	914	204.0	1980.0	-37.93173	145.19475
8033	2753	Location 48	Area 7	Region 3	4	other	1900000	NotSold	04-06-2016	9.2	Seller 3	43	4	4	2.0	708	323.0	1985.0	-37.8646	145.0673
8034	13300	Location 207	Area 20	Region 2	3	other	657500	Sold	23-09-2017	31.7	Seller 67	141	3	2	1.0	729	167.0	2001.0	-37.5877	144.73734
8035	6059	Location 97	Area 18	Region 2	4	other	625000	Sold	07-11-2016	13.5	Seller 78	77	4	2	2.0	611		1960.0	-37.7917	144.8196
8036	6164	Location 98	Area 7	Region 3	2	duplex	562500	Sold	19-11-2016	11.2	Seller 3	59	2	1	0.0	0		1950.0	-37.8138	145.0879
8037	4201	Location 74	Area 5	Region 2	3	townhouse	962000	Sold	03-12-2016	8.4	Seller 32	62	3	2	2.0	283	179.0	2011.0	-37.8477	144.8753
8038	10861	Location 248	Area 15	Region 1	3	other	790000	Sold	08-07-2017	14.5	Seller 12	81	3	1	2.0	527			-37.70039	145.08957
8039	5424	Location 86	Area 1	Region 1	3	other	1410000	Sold	27-11-2016	2.6	Seller 1	72	3	1	0.0	224			-37.8199	145.0017
8040	6442	Location 103	Area 15	Region 1	3	other	690000	Sold	06-08-2016	14.9	Seller 137	81	3	2	1.0	308	129.0	2015.0	-37.7078	145.0807
8041	2621	Location 46	Area 2	Region 1	3	other	870000	Sold	08-10-2016	4.4	Seller 10	41	3	2	0.0	167			-37.7869	144.9228
8042	5910	Location 94	Area 2	Region 2	5	other	2650000	Sold	19-11-2016	9.7	Seller 10	39	5	3	2.0	755	365.0	2009.0	-37.7417	144.9133
8043	4261	Location 74	Area 5	Region 2	3	other	891500	NotSold	22-08-2016	8.4	Seller 31	62	3	1	0.0	344	130.0	1920.0	-37.8424	144.8754
8044	7636	Location 22	Area 13	Region 1	3	other	645000	NotSold	06-05-2017	5.9	Seller 2	21	3	3	1.0	131	109.0	2008.0	-37.7559	144.9378
8045	5990	Location 95	Area 18	Region 2	3	other	910000	NotSold	25-02-2017	12.6	Seller 80	77	3	2	2.0	653	650.0	1992.0	-37.7815	144.8423
8046	1694	Location 27	Area 1	Region 1	3	other	1280000	Sold	22-08-2016	3.2	Seller 2	26	3	1	1.0	131			-37.7846	144.9704
8047	6050	Location 96	Area 18	Region 2	5	other	1000000	Sold	28-05-2016	13.3	Seller 80	77	4	2	1.0	786	295.0	1999.0	-37.7743	144.8425
8048	4416	Location 77	Area 4	Region 1	2	duplex	605000	Sold	10-09-2016	5.5	Seller 29	64	2	1	2.0	0	65.0	2000.0	-37.7828	145.0096
8049	9917	Location 54	Area 7	Region 3	2	other	1480000	Sold	24-06-2017	5.3	Seller 9	47	0	0	0.0	241			-37.82679	145.03021
8050	4913	Location 84	Area 4	Region 1	2	other	600000	Sold	10-09-2016	8.8	Seller 2	70	2	1	2.0	220	106.0	2005.0	-37.7442	145.0168
8051	4884	Location 84	Area 4	Region 1	3	other	751000	Sold	03-12-2016	8.8	Seller 19	70	3	1	0.0	148	3.0	1950.0	-37.7428	145.0081
8052	8403	Location 94	Area 2	Region 2	3	townhouse	925000	Sold	08-04-2017	9.7	Seller 51	39	3	3	1.0	555	293.0		-37.7345	144.9228
8053	12460	Location 26	Area 20	Region 3	4	other	3130000	Sold	09-09-2017	8.4	Seller 3	25	4	2	2.0	618			-37.82875	145.08403
8054	7585	Location 20	Area 12	Region 3	3	other	1400000	Sold	20-05-2017	10.7	Seller 21	19	3	1	2.0	677			-37.9304	145.0151
8055	11328	Location 160	Area 25	Region 5	3	other	618500	Sold	15-07-2017	24.7	Seller 205	106	3	1	2.0	540			-37.95661	145.2191
8056	13159	Location 279	Area 20	Region 2	4	other	695000	Sold	23-09-2017	14.7	Seller 52	133	4	2	2.0	516			-37.78763	144.75963
8057	9798	Location 146	Area 23	Region 6	3	other	690000	Sold	24-06-2017	35.2	Seller 18	97	3	2	2.0	703	153.0	1980.0	-38.03062	145.35951
8058	6088	Location 97	Area 18	Region 2	3	other	587000	Sold	22-08-2016	13.5	Seller 12	77	3	1	1.0	694			-37.7892	144.8137
8059	11745	Location 191	Area 17	Region 5	1	duplex	309000	Sold	22-07-2017	21.5	Seller 12	130	1	1	1.0	57	42.0	1978.0	-38.00331	145.09425
8060	4225	Location 74	Area 5	Region 2	3	other	1060000	NotSold	10-12-2016	8.4	Seller 31	62	3	1	4.0	600	130.0		-37.8472	144.8707
8061	6219	Location 99	Area 14	Region 4	3	other	1210000	NotSold	18-03-2017	13.8	Seller 12	78	3	1	1.0	794	134.0	1960.0	-37.7569	145.1179
8062	7482	Location 11	Area 2	Region 2	4	other	850000	NotSold	08-04-2017	10.5	Seller 55	10	4	1	2.0	697			-37.7678	144.8568
8063	7984	Location 55	Area 15	Region 4	3	other	657000	Sold	22-04-2017	10.5	Seller 3	48	3	1	1.0	317	95.0	1950.0	-37.7397	145.0513
8064	10827	Location 206	Area 18	Region 2	3	other	730000	Sold	08-07-2017	14.0	Seller 43	51	3	1	6.0	609			-37.73106	144.80665
8065	1419	Location 22	Area 13	Region 1	3	other	1095000	Sold	15-10-2016	5.9	Seller 2	21	3	1	1.0	411	168.0	1935.0	-37.7728	144.9478
8066	218	Location 6	Area 5	Region 2	3	other	700000	NotSold	27-11-2016	11.1	Seller 40	6	3	1	1.0	557			-37.8441	144.8505
